title,date,body,label,link
Pautan Semak Kelayakan PerantiSiswa Yang Tular Bukan Daripada Saluran Rasmi Kementerian,6/4/2022,"YB Menteri Komunikasi Multimedia, Tan Sri Datuk Seri Panglima Annuar Musa menjelaskan...",Unclear,https://sebenarnya.my/pautan-semak-kelayakan-perantisiswa-yang-tular-bukan-daripada-saluran-rasmi-kementerian
Poster Bahawa Rakyat Tidak Wajib Memakai Pelitup Muka Bermula 29 Mac Adalah Tidak Benar,29/3/2022,"SEBENARNYA: Menurut Majlis Keselamatan Negara (MKN), kenyataan poster...",Fake,https://sebenarnya.my/poster-bahawa-rakyat-tidak-wajib-memakai-pelitup-muka-bermula-29-mac-adalah-tidak-benar
Dakwaan Pihak Berkuasa Tidak Mengambil Tindakan Terhadap Seorang Wanita Mendera Seorang Kanak-Kanak Tidak Benar,17/3/2022,Menurut kenyataan Ibu Pejabat Polis Daerah (IPD) Timur Laut:,Fake,https://sebenarnya.my/dakwaan-pihak-berkuasa-tidak-mengambil-tindakan-terhadap-seorang-wanita-mendera-seorang-kanak-kanak-tidak-benar
"EPU, JPM Tidak Membuat Tinjauan Berkenaan Menambah Baik Industri/ Sektor Pertanian",19/2/2022,SEBENARNYA: Menurut siaran media Unit Perancang Ekonomi (EPU)...,Unclear,https://sebenarnya.my/epu-jpm-tidak-membuat-tinjauan-berkenaan-menambah-baik-industri-sektor-pertanian
IPD Tapah Tidak Pernah Mengeluarkan Amaran Mengenai Sindiket Rompakan Bersenjata Yang Menyamar Dari Syarikat Air Atau Elektrik,4/2/2022,SEBENARNYA: Menurut kenyataan media Ketua Polis Daerah Tapah:,Fake,https://sebenarnya.my/ipd-tapah-tidak-pernah-mengeluarkan-amaran-mengenai-sindiket-rompakan-bersenjata-yang-menyamar-dari-syarikat-air-atau-elektrik
Waspada Peraduan Yang Menggunakan Nama MCMC Bagi Tuntutan Hadiah Kononnya Daripada Syarikat Komunikasi,20/1/2022,"MCMC ingin menegaskan, pihaknya tidak pernah terlibat dalam mana-mana peraduan berkaitan pemberian...",Fake,https://sebenarnya.my/waspada-peraduan-yang-menggunakan-nama-mcmc-bagi-tuntutan-hadiah-kononnya-daripada-syarikat-komunikasi
Tiada Pelepasan Air Dari Empangan Durian Tunggal,2/1/2022,Menurut Badan Kawal Selia Air Melaka (BKSA): Untuk makluman...,Real,https://sebenarnya.my/tiada-pelepasan-air-dari-empangan-durian-tunggal
Dakwaan Penutupan Laluan Gerik – Jeli Akibat Banjir Adalah Tidak Benar,30/12/2021,SEBENARNYA: Menurut Polis Daerah Gerik:,Fake,https://sebenarnya.my/dakwaan-penutupan-laluan-gerik-jeli-akibat-banjir-adalah-tidak-benar
PDRM Bersama PGA PDRM Menjalankan Penugasan Rondaan Keselamatan Bagi Penguatkuasaan SOPDi Kawasan Tumpuan Orang Ramai,27/12/2021,Menurut kenyataan media Ketua Polis Daerah Dang Wangi: Pada...,Unclear,https://sebenarnya.my/pdrm-bersama-pga-pdrm-menjalankan-penugasan-rondaan-keselamatan-bagi-penguatkuasaan-sop-di-kawasan-tumpuan-orang-ramai
Hanya Kawasan Yang Terjejas Banjir Sahaja Akan Menghadapi Penutupan Bekalan Elektrik,24/12/2021,Menurut Tenaga Nasional Berhad (TNB): Penutupan bekalan elektrik akibat...,Unclear,https://sebenarnya.my/hanya-kawasan-yang-terjejas-banjir-sahaja-akan-menghadapi-penutupan-bekalan-elektrik
JMG Tidak Mengeluarkan Arahan Bercuti Atau Kebenaran Bagi Tujuan Bom Di Kawasan Tertentu,23/12/2021,SEBENARNYA: Menurut Jabatan Mineral dan Geosains Malaysia (JMG):,Real,https://sebenarnya.my/jmg-tidak-mengeluarkan-arahan-bercuti-atau-kebenaran-bagi-tujuan-bom-di-kawasan-tertentu
Dakwaan Bahawa Kemuncak Monsun Timur Laut Akan Berlaku Pada 24 – 26 Disember 2021 Adalah Tidak Benar,22/12/2021,SEBENARNYA: Menurut Jabatan Meteorologi Malaysia (MET Malaysia):,Fake,https://sebenarnya.my/dakwaan-bahawa-kemuncak-monsun-timur-laut-akan-berlaku-pada-24-26-disember-2021-adalah-tidak-benar
MET Malaysia Tidak Mengeluarkan Maklumat Cuaca Berkenaan ‘Kepala Ribut’,20/12/2021,SEBENARNYA: Menurut Jabatan Meteorologi Malaysia (MET Malaysia):,Real,https://sebenarnya.my/met-malaysia-tidak-mengeluarkan-maklumat-cuaca-berkenaan-kepala-ribut
Waspada Pautan Berkaitan TNB Yang Menawarkan Wang Tunai Sempena Ulang Tahun Ulang Tahun TNB,13/12/2021,Menurut Tenaga Nasional Berhad (TNB): Orang ramai diminta berwaspada...,Real,https://sebenarnya.my/waspada-pautan-berkaitan-tnb-yang-menawarkan-wang-tunai-sempena-ulang-tahun-tnb
Mesej Boleh Mendapatkan Vaksinasi Tanpa Janji Temu MySejahtera Di PPV Offsite Tapak Expo Seberang Jaya Adalah Tidak Benar,7/12/2021,SEBENARNYA: Menurut Jabatan Kesihatan Negeri Pulau Pinang:,Fake,https://sebenarnya.my/mesej-boleh-mendapatkan-vaksinasi-tanpa-janji-temu-mysejahtera-di-ppv-offsite-tapak-expo-seberang-jaya-adalah-tidak-benar
Menteri KPDNHEP Tidak Keluarkan Kenyataan Seperti Yang Tular Di Media Sosial,24/11/2021,"Menurut Kementerian Perdagangan Dalam Negeri dan Hal Ehwal Pengguna (KPDNHEP), ciapan yang...",Unclear,https://sebenarnya.my/menteri-kpdnhep-tidak-keluarkan-kenyataan-seperti-yang-tular-di-media-sosial
DYMM Sultan Johor Tidak Pernah Mengeluarkan Kenyataan Terhadap Kerajaan Seperti Yang Ditularkan,15/11/2021,SEBENARNYA: Menurut DYMM Sultan Johor Sultan Ibrahim Ibni...,Unclear,https://sebenarnya.my/dymm-sultan-johor-tidak-pernah-mengeluarkan-kenyataan-terhadap-kerajaan-seperti-yang-ditularkan
Penjelasan Dakwaan Kes Samun Menggunakan Pisau Yang Disembunyikan Di Sebalik Kad Nama,2/11/2021,Menurut kenyataan media Polis Diraja Malaysia (PDRM): Polis Diraja...,Real,https://sebenarnya.my/penjelasan-dakwaan-kes-samun-menggunakan-pisau-yang-disembunyikan-disebalik-kad-nama
KWSP Tidak Mengeluarkan SMS Berkaitan Sekatan Pengeluaran i-Citra,28/10/2021,SEBENARNYA: KWSP ingin...,Real,https://sebenarnya.my/kwsp-tidak-mengeluarkan-sms-berkaitan-sekatan-pengeluaran-i-citra
Tawaran Perkhidmatan Dan Caj Rawatan Untuk Kimoterapi Oleh IKN Adalah Tidak Benar,27/10/2021,SEBENARNYA: Menurut kenyataan...,Fake,https://sebenarnya.my/tawaran-perkhidmatan-dan-caj-rawatan-untuk-kimoterapi-oleh-ikn-adalah-tidak-benar
Waspada Unit Saham Bank Rakyat Yang Diniagakan Secara Terbuka Di Media Sosial,26/10/2021,Menurut Bank Rakyat: Bank Rakyat tidak pernah membenarkan...,Real,https://sebenarnya.my/waspada-unit-saham-bank-rakyat-yang-diniagakan-secara-terbuka-di-media-sosial
Tiada Pakar Bedah HKL Bernama Dr. Shafawati Meninggal Dunia Akibat Vaksin,21/10/2021,SEBENARNYA: Menurut kenyataan Hospital Kuala Lumpur (HKL):,Real,https://sebenarnya.my/tiada-pakar-bedah-hkl-bernama-dr-shafawati-meninggal-dunia-akibat-vaksin
Premis Makanan Tealive Masih Pemegang Sijil Pengesahan Halal Malaysia Yang Sah,17/10/2021,SEBENARNYA: Menurut Bahagian...,Real,https://sebenarnya.my/premis-makanan-tealive-masih-pemegang-sijil-pengesahan-halal-malaysia-yang-sah
Waspada Sindiket Penipuan Yang Menawarkan Harga Pakej Pelancongan Murah,12/10/2021,Kementerian Perdagangan Dalam Negeri dan Hal Ehwal Pengguna (KPDNHEP) mengingatkan orang...,Real,https://sebenarnya.my/waspada-sindiket-penipuan-yang-menawarkan-harga-pakej-pelancongan-murah
Waspada Sindiket Penipuan Yang Menawarkan Perkhidmatan Berkaitan Pendaftaran Dokumen Pengenalan Diri Di Media Sosial,7/10/2021,Menurut Jabatan Pendaftaran Negara (JPN) Malaysia:,Real,https://sebenarnya.my/waspada-sindiket-penipuan-yang-menawarkan-perkhidmatan-berkaitan-pendaftaran-dokumen-pengenalan-diri-di-media-sosial
Waspada Modus Operandi Penipuan Suntikan Modal,5/10/2021,Kementerian Perdagangan Dalam Negeri dan Hal Ehwal...,Real,https://sebenarnya.my/waspada-modus-operandi-penipuan-suntikan-modal
Penjelasan Berhubung Statistik Mengatakan Klang Sebagai Bandar Paling Tidak Selamat Di Asia Tenggara,4/10/2021,Menurut kenyataan media Polis Kontinjen Selangor:,Real,https://sebenarnya.my/penjelasan-berhubung-statistik-mengatakan-klang-sebagai-bandar-paling-tidak-selamat-di-asia-tenggara
"Dakwaan Seorang Pelajar Perempuan Di Baling, Kedah Meninggal Dunia Akibat Suntikan Adalah Tidak Benar",1/10/2021,Menurut kenyataan media Jabatan Kesihatan Negeri (JKN)...,Fake,https://sebenarnya.my/dakwaan-seorang-pelajar-perempuan-di-baling-kedah-meninggal-dunia-akibat-suntikan-vaksin-adalah-tidak-benar
"Bukan Untuk Merobohkan Tokong, Tetapi Membina Pagar Penghadang ‘Hoarding’ Untuk Laluan Ke Sekolah",28/9/2021,Menurut kenyataan media Ketua Polis Daerah Cheras:,Unclear,https://sebenarnya.my/bukan-untuk-merobohkan-tokong-tetapi-membina-pagar-penghadang-hoarding-untuk-laluan-ke-sekolah
Iklan Tawaran Lesen Memandu Tanpa Ujian Komputer/JPJ Adalah Tidak Benar Dan Tidak Mengikut Prosedur Yang Ditetapkan Oleh JPJ,27/9/2021,SEBENARNYA: Menurut Jabatan Pengangkutan Jalan (JPJ):,Fake,https://sebenarnya.my/iklan-tawaran-lesen-memandu-tanpa-ujian-komputer-jpj-adalah-tidak-benar-dan-tidak-mengikut-prosedur-yang-ditetapkan-oleh-jpj
"Warga Asing Memakai Gelang Pink Didakwa Berkeliaran Di Seksyen 7 Bukit Mahkota, Bangi Adalah Dalam Perjalanan Pulang Ke Kediaman",23/9/2021,Menurut kenyataan media Ibu Pejabat Polis Daerah...,Unclear,https://sebenarnya.my/warga-asing-memakai-gelang-pink-didakwa-berkeliaran-di-seksyen-7-bukit-mahkota-bangi-adalah-dalam-perjalanan-pulang-ke-kediaman
Waspada Tinjau Selidik Kononnya Sempena Sambutan Ulang Tahun Petronas Yang Ke-50,22/9/2021,Menurut kenyataan PETRONAS: Pihak PETRONAS sedia maklum berhubung 'tinjau...,Real,https://sebenarnya.my/waspada-tinjau-selidik-kononnya-sempena-sambutan-ulang-tahun-petronas-yang-ke-50
Tular Sebuah Video Mendakwa Bahawa Pembantu Rumah Warga Indonesia Didera Adalah Tidak Benar,20/9/2021,Menurut kenyataan media Ketua Polis Daerah Wangsa...,Fake,https://sebenarnya.my/tular-sebuah-video-mendakwa-bahawa-pembantu-rumah-warga-indonesia-didera-adalah-tidak-benar
57 Kes COVID-19 Pada 17 September 2021 Hanya Melibatkan Warga Tempatan Sahaja,18/9/2021,Menurut Jabatan Kesihatan Negeri Kedah: 57 kes COVID-19 di...,Unclear,https://sebenarnya.my/57-kes-covid-19-pada-17-september-2021-hanya-melibatkan-warga-tempatan-sahaja
Poster Pergerakan Rentas Daerah Dan Negeri Dibenarkan Berkuatkuasa Dari 18 September 2021 Adalah Tidak Benar,15/9/2021,SEBENARNYA: Menurut Majlis...,Fake,https://sebenarnya.my/poster-pergerakan-rentas-daerah-dan-negeri-dibenarkan-berkuatkuasa-dari-18-september-2021-adalah-tidak-benar
"Dakwaan Kononnya Individu Tidak ‘Check-Out’ Di MySejahtera Akan Dikenakan Denda RM1,500 Adalah Tidak Benar",3/9/2021,SEBENARNYA: Menurut Kementerian Kesihatan Malaysia (KKM):,Fake,https://sebenarnya.my/dakwaan-kononnya-individu-tidak-check-out-di-mysejahtera-akan-dikenakan-denda-rm1500-adalah-tidak-benar
Tiada Kematian Pesakit Dilaporkan Di HSI Kerana Insiden Gangguan Bekalan Elektrik,2/9/2021,Menurut Kenyataan Media Jabatan Kesihatan Negeri Johor (JKNJ): JKNJ...,Real,https://sebenarnya.my/tiada-kematian-pesakit-dilaporkan-di-hsi-kerana-insiden-gangguan-bekalan-elektrik
Dakwaan Bahawa PPV Kompleks Dewan Komuniti Pantai Seremban Memberikan Vaksin Percuma Kepada Warga Asing Adalah Tidak Benar,2/9/2021,SEBENARNYA: Mesej tular...,Fake,https://sebenarnya.my/dakwaan-bahawa-ppv-kompleks-dewan-komuniti-pantai-seremban-memberikan-vaksin-percuma-kepada-warga-asing-adalah-tidak-benar
Waspada Penawaran Diskaun Bagi Urusan Penangguhan Kes Mahkamah Di Mahkamah Persekutuan Melalui Pihak Ketiga,1/9/2021,Pejabat Ketua Pendaftar Mahkamah Persekutuan Malaysia telah...,Real,https://sebenarnya.my/waspada-penawaran-diskaun-bagi-urusan-penangguhan-kes-mahkamah-di-mahkamah-persekutuan-melalui-pihak-ketiga
"Video Kononnya Berlaku Kesesakan Bagi Sambutan Merdeka Di Drawbridge, Kuala Terengganu Adalah Video Lama",31/8/2021,Menurut kenyataan media Ketua Polis Terengganu: Terdapat beberapa video...,Unclear,https://sebenarnya.my/video-kononnya-berlaku-kesesakan-bagi-sambutan-merdeka-di-drawbridge-kuala-terengganu-adalah-video-lama
Kenyataan Kononnya Dari DYMM Sultan Johor Terhadap Kerajaan Adalah Tidak Benar,29/8/2021,SEBENARNYA: Menurut DYMM Sultan Johor Sultan Ibrahim Ibni...,Fake,https://sebenarnya.my/kenyataan-kononnya-dari-dymm-sultan-johor-terhadap-kerajaan-adalah-tidak-benar-dan-ditularkan-kembali
Poster Kononnya MIDA Mengucapkan Tahniah Kepada DS Azmin Ali Sebagai TPM Adalah Tidak Benar,26/8/2021,SEBENARNYA: Menurut Malaysian...,Fake,https://sebenarnya.my/poster-kononnya-mida-mengucapkan-tahniah-kepada-ds-azmin-ali-sebagai-tpm-adalah-tidak-benar
Dakwaan Kononnya MCMC Sekat Akses Artikel-Artikel Terbitan Portal Luar Negara Adalah Tidak Benar,25/8/2021,SEBENARNYA: Menurut kenyataan...,Fake,https://sebenarnya.my/dakwaan-kononnya-mcmc-sekat-akses-artikel-artikel-terbitan-portal-luar-negara-adalah-tidak-benar
Laporan Berita Astro Awani Berkenaan Dakwaan YDP Agong Mahukan Anwar Ibrahim Sebagai TPM Adalah Tidak Benar,20/8/2021,SEBENARNYA: Hasil penelitian...,Fake,https://sebenarnya.my/laporan-berita-astro-awani-berkenaan-dakwaan-ydp-agong-mahukan-anwar-ibrahim-sebagai-tpm-adalah-tidak-benar
Mesej Terdapat 15 Bayi & Kanak-Kanak Perlukan Penjagaan Kerana Rumah Anak Yatim Akan Ditutup Adalah Mesej Tidak Benar Dan Ditularkan Semula,13/8/2021,SEBENARNYA: Menurut Jabatan Kebajikan Masyarakat Negeri Selangor (JKMN...,Fake,https://sebenarnya.my/mesej-terdapat-15-bayi-kanak-kanak-perlukan-penjagaan-kerana-rumah-anak-yatim-akan-ditutup-adalah-mesej-tidak-benar-dan-ditularkan-semula
"Kejadian Seekor Buaya Bawa Mayat Seorang Wanita Berlaku Di Mexico, Bukan Di Jambatan Pulau Pinang",12/8/2021,Menurut Polis Diraja Malaysia (PDRM) Pulau Pinang:,Unclear,https://sebenarnya.my/kejadian-seekor-buaya-bawa-mayat-seorang-wanita-berlaku-di-mexico-bukan-di-jambatan-pulau-pinang
"Dakwaan Bahawa PKPD Akan Dilaksanakan Di Jelutong, Perak Road Dan Sungai Pinang Adalah Tidak Benar",6/8/2021,SEBENARNYA: Menurut kenyataan...,Fake,https://sebenarnya.my/dakwaan-bahawa-pkpd-akan-dilaksanakan-di-jelutong-perak-road-dan-sungai-pinang-adalah-tidak-benar
Dakwaan Mesej HTJ Seremban Akan Bertukar Status Sebagai Hospital COVID Adalah Tidak Benar,6/8/2021,SEBENARNYA: Menurut Hospital Tuanku Ja'afar (HTJ):,Fake,https://sebenarnya.my/dakwaan-mesej-htj-seremban-akan-bertukar-status-sebagai-hospital-covid-adalah-tidak-benar
Dakwaan Mayat Pesakit COVID-19 Masih Hidup Ketika Mahu Dikebumikan Adalah Tidak Benar,2/8/2021,"SEBENARNYA: Menurut Hospital Kuala Lumpur (HKL), HKL ingin...",Fake,https://sebenarnya.my/dakwaan-mayat-pesakit-covid-19-masih-hidup-ketika-mahu-dikebumikan-adalah-tidak-benar
"Dakwaan Bahawa HPSF, Muar Akan Menerima Seramai 200 Orang Pesakit COVID-19 Adalah Tidak Benar",31/7/2021,SEBENARNYA: Menurut kenyataan media Hospital Pakar Sultanah Fatimah...,Fake,https://sebenarnya.my/dakwaan-bahawa-hpsf-muar-akan-menerima-seramai-200-orang-pesakit-covid-19-dari-kesang-adalah-tidak-benar
"Dakwaan Varian Delta Menular Di Kulai, Johor Adalah Tidak Benar",30/7/2021,SEBENARNYA: Jabatan Kesihatan...,Fake,https://sebenarnya.my/dakwaan-varian-delta-menular-di-kulai-johor-adalah-tidak-benar
2 Individu Menunggang Motosikal Memakai Gelang ‘Pink’ Dalam Perjalanan Pulang Ke Rumah Untuk Tujuan Kuarantin Kendiri,27/7/2021,Menurut kenyataan media Ibu Pejabat Polis Daerah...,Real,https://sebenarnya.my/2-individu-menunggang-motosikal-memakai-gelang-pink-dalam-perjalanan-pulang-ke-rumah-untuk-tujuan-kuarantin-kendiri
Dakwaan Terdapat Kes Varian Delta COVID-19 Di Taman Sri Kijang Adalah Tidak Benar,24/7/2021,SEBENARNYA: Menurut Jabatan...,Fake,https://sebenarnya.my/dakwaan-terdapat-kes-varian-delta-covid-19-di-taman-sri-kijang-adalah-tidak-benar
"Penjelasan Berhubung Borang Pendaftaran Vaksin ‘Vaksin Pfizer, Kuota TMJ’",22/7/2021,Menurut kenyataan media Majlis Bandaraya Johor Bahru (MBJB):,Real,https://sebenarnya.my/penjelasan-berhubung-borang-pendaftaran-vaksin-vaksin-pfizer-kuota-tmj
Penjelasan Video Tular Berkaitan Kebenaran Rentas Negeri Dan Daerah Bagi Mereka Yang Telah Lengkap 2 Dos Vaksin,22/7/2021,Menurut Kementerian Kesihatan Malaysia (KKM): Video sebenar adalah video...,Real,https://sebenarnya.my/penjelasan-video-tular-berkaitan-kebenaran-rentas-negeri-dan-daerah-bagi-mereka-yang-telah-lengkap-2-dos-vaksin
Waspada Dengan Aplikasi Tidak Sah Dari Pihak Ketiga,16/7/2021,Lindungi peranti digital anda dari malware untuk...,Real,https://sebenarnya.my/waspada-dengan-aplikasi-tidak-sah-dari-pihak-ketiga
"Tawaran Iklan Permohonan Terbuka Rumah Mampu Milik, Skim MyHome, MyDeposit Dan Bina Rumah Atas Tanah Sendiri Di Bawah SPP Kurang Tepat",12/7/2021,Menurut kenyataan media Kementerian Perumahan dan Kerajaan...,Unclear,https://sebenarnya.my/tawaran-iklan-permohonan-terbuka-rumah-mampu-milik-skim-myhome-mydeposit-dan-bina-rumah-atas-tanah-sendiri-di-bawah-spp-kurang-tepat
Kejadian Rompakan Bersenjata 4 Individu Berlaku Di New Delhi Bukan Di Sungai Siput,11/7/2021,"Ketua Polis Daerah Sungai Siput, Superintendan Mohd...",Unclear,https://sebenarnya.my/kejadian-rompakan-bersenjata-4-individu-berlaku-di-new-delhi-bukan-di-sungai-siput
Waspada Penyebaran Borang Pendaftaran ‘Google Forms’ Bagi Permohonan Vaksin Sinovac Di PPV BACC,8/7/2021,Menurut Jawatankuasa Khas Jaminan Akses Bekalan Vaksin...,Real,https://sebenarnya.my/waspada-penyebaran-borang-pendaftaran-google-forms-bagi-permohonan-vaksin-sinovac-di-ppv-bacc
Video Tular 2 Wanita Bunuh Diri Video Lama Dan Bukan Di Malaysia,6/7/2021,SEBENARNYA: Menurut kenyataan media Polis Diraja Malaysia (PDRM):,Fake,https://sebenarnya.my/video-tular-2-wanita-bunuh-diri-video-lama-dan-bukan-di-malaysia
Dakwaan Bahawa YAB Perdana Menteri Dimasukkan Ke Hospital Ekoran Masalah Pembedahan Lalu Adalah Tidak Benar,4/7/2021,Menurut kenyataan media Pejabat Perdana Menteri:,Fake,https://sebenarnya.my/dakwaan-bahawa-yab-perdana-menteri-dimasukkan-ke-hospital-ekoran-masalah-pembedahan-lalu-adalah-tidak-benar
"Video Tular Kejadian Rompakan Berlaku Di Luar Negara, Bukan Di Puchong",29/6/2021,Menurut kenyataan media Polis Kontinjen Selangor:,Unclear,https://sebenarnya.my/video-tular-kejadian-rompakan-berlaku-di-luar-negara-bukan-di-puchong
Waspada Penyebaran Borang Pendaftaran Vaksinasi COVID-19 Melalui Saluran Tidak Rasmi,26/6/2021,Menurut Jawatankuasa Khas Jaminan Akses Bekalan Vaksin...,Real,https://sebenarnya.my/waspada-penyebaran-borang-pendaftaran-vaksinasi-covid-19-melalui-saluran-tidak-rasmi
Waspada Aplikasi Perisian Hasad (Malware) Yang Minta Maklumat Perbankan,17/6/2021,Menurut Malayan Banking Berhad (Maybank):,Real,https://sebenarnya.my/waspada-aplikasi-perisian-hasad-malware-yang-minta-maklumat-perbankan
Waspada Sindiket Penipuan Melalui Mesej Yang Menawarkan Bonus Hari Raya Atas Talian,16/6/2021,Menurut kenyataan media Jabatan Kemajuan Islam Malaysia...,Real,https://sebenarnya.my/waspada-sindiket-penipuan-melalui-mesej-yang-menawarkan-bonus-hari-raya-atas-nama-skim-pembiayaan-hafiz
Dakwaan Bahawa Penerima Vaksin Akan Mendapat Kesan Sampingan Jika Menggunakan Anesthetic Ketika Pembedahan Adalah Tidak Benar,12/6/2021,SEBENARNYA: Menurut Kementerian...,Fake,https://sebenarnya.my/dakwaan-bahawa-penerima-vaksin-akan-mendapat-kesan-sampingan-jika-menggunakan-anesthetic-ketika-pembedahan-adalah-tidak-benar
Mesej Bekenaan Penangguhan Sidang Media / Pernyataan Awam Dari JPN/PPD/Sekolah Sempena Keputusan SPM 2020 Adalah Tidak Benar,11/6/2021,SEBENARNYA: Menurut Kementerian...,Fake,https://sebenarnya.my/mesej-bekenaan-penangguhan-sidang-media-pernyataan-awam-dari-jpn-ppd-sekolah-sempena-keputusan-spm2020-adalah-tidak-benar
Mesej Kononnya SOP Terkini Oleh MKN Berkenaan Pelaksanaan Lockdown Adalah Tidak Benar,29/5/2021,SEBENARNYA: Menurut Majlis...,Fake,https://sebenarnya.my/mesej-kononnya-sop-terkini-oleh-mkn-berkenaan-pelaksanaan-lockdown-adalah-tidak-benar
"Tiada Sebarang Grafik Dikeluarkan Oleh Pihak MITI Bagi Pelaksanaan PKP Fasa Pertama, Bagi Tempoh 1 – 14 Jun 2021",28/5/2021,SEBENARNYA: Menurut Kementerian...,Fake,https://sebenarnya.my/tiada-sebarang-grafik-dikeluarkan-oleh-pihak-miti-bagi-pelaksanaan-pkp-fasa-pertama-bagi-tempoh-1-14-jun-2021
Tiada Kejadian Sebuah Keluarga Meninggal Dunia Di Dalam Rumah Di Taman Merdeka Ketika Dalam Tempoh Kuarantin,26/5/2021,SEBENARNYA: Polis menafikan...,Fake,https://sebenarnya.my/tiada-kejadian-sebuah-keluarga-meninggal-dunia-di-dalam-rumah-di-taman-merdeka-ketika-dalam-tempoh-kuarantin
Dakwaan Pendaftaran Vaksin AstraZeneca Dibuka Bagi Golongan Yang Berumur 60 Tahun Ke Bawah Bermula 25 Mei 2021 Adalah Tidak Benar,24/5/2021,SEBENARNYA: Menurut Jawatankuasa...,Fake,https://sebenarnya.my/dakwaan-pendaftaran-vaksin-astrazeneca-dibuka-bagi-golongan-yang-berumur-60-tahun-ke-bawah-bermula-25-mei-2021-adalah-tidak-benar
Dakwaan Bahawa Posmen Akan Bekerja Dari Rumah Adalah Tidak Benar,23/5/2021,SEBENARNYA: Menurut kenyataan...,Fake,https://sebenarnya.my/dakwaan-bahawa-posmen-akan-bekerja-dari-rumah-adalah-tidak-benar
Dakwaan Pemberian Vaksin Untuk Penduduk Di Sekitar Bandar Seri Putra Adalah Tidak Benar,23/5/2021,SEBENARNYA: Menurut kenyataan...,Fake,https://sebenarnya.my/dakwaan-pemberian-vaksin-untuk-penduduk-di-sekitar-bandar-seri-putra-adalah-tidak-benar
Dakwaan 200 Penduduk Kampung Pauh Lima Lari Dari Kawasan PKPD Adalah Tidak Benar,21/5/2021,SEBENARNYA: Polis Kelantan...,Fake,https://sebenarnya.my/dakwaan-200-penduduk-kampung-pauh-lima-lari-dari-kawasan-pkpd-adalah-tidak-benar
"Dakwaan Mesej Kononnya Kerajaan Selangor Melancarkan 500,000 Vaksin Sinovac Tambahan Adalah Tidak Benar",17/5/2021,SEBENARNYA: Menurut kenyataan...,Fake,https://sebenarnya.my/dakwaan-mesej-kononnya-kerajaan-selangor-melancarkan-500000-vaksin-sinovac-tambahan-adalah-tidak-benar
"Tiada Kes Varian Afrika Selatan Dilaporkan Di Palong, Jempol Dan Tiada Penutupan Jalan Keluar Masuk Di Sekitar Palong 4, 5 dan 6",17/5/2021,SEBENARNYA: Laporan mengenai...,Real,https://sebenarnya.my/tiada-kes-varian-afrika-selatan-dilaporkan-di-palong-jempol-dan-tiada-penutupan-jalan-keluar-masuk-di-sekitar-palong-4-5-dan-6
KBS Tidak Pernah Memberi Kelulusan Penyertaan Warganegara Israel,15/5/2021,SEBENARNYA: Menurut kenyataan...,Real,https://sebenarnya.my/kbs-tidak-pernah-memberi-kelulusan-penyertaan-warganegara-israel
Dakwaan Bahawa PNSB Mengusir Penduduk Orang Asli Suku Mah Meri Di Bagan Lalang Tidak Tepat,14/5/2021,Menurut kenyataan Permodalan Negeri Selangor Berhad (PNSB):,Real,https://sebenarnya.my/dakwaan-bahawa-pnsb-mengusir-penduduk-orang-asli-suku-mah-meri-di-bagan-lalang-tidak-tepat
PMO Tidak Keluarkan Kenyataan Media Berbahasa Inggeris Berhubung Pelaksanaan PKP,12/5/2021,SEBENARNYA: Menurut kenyataan...,Real,https://sebenarnya.my/pmo-tidak-keluarkan-kenyataan-media-berbahasa-inggeris-berhubung-pelaksanaan-pkp
Waspada Laman Sesawang Mirip Laman Rasmi Bantuan Prihatin Rakyat (BPR),8/5/2021,Menurut kenyataan Lembaga Hasil Dalam Negeri Malaysia...,Real,https://sebenarnya.my/waspada-laman-sesawang-mirip-laman-rasmi-bantuan-prihatin-rakyat-bpr
Semua Penerbangan MAB Dari India Ke Malaysia Adalah Penerbangan Kargo,3/5/2021,Menurut Siaran Media Menteri Pengangkutan Malaysia (MOT):,Real,https://sebenarnya.my/semua-penerbangan-mab-dari-india-ke-malaysia-adalah-penerbangan-kargo
Dakwaan Bahawa Hasil Bedah Siasat Doktor Di Rusia Ke Atas Pesakit Pesakit COVID-19 Menemui Punca Kematian Bukan Disebabkan Oleh Virus Adalah Tidak Benar,26/4/2021,SEBENARNYA: Menurut Kementerian...,Fake,https://sebenarnya.my/dakwaan-bahawa-hasil-bedah-siasat-doktor-di-rusia-ke-atas-pesakit-covid-19-menemui-punca-kematian-bukan-disebabkan-oleh-virus-adalah-tidak-benar
Jabatan Perumahan Negara Tidak Terlibat Dalam Permohonan Sumbangan Oleh ‘Majlis Kebangsaan Kesatuan Pekerja-Pekerja Kerajaan Malaysia’,13/4/2021,SEBENARNYA: Menurut kenyataan...,Real,https://sebenarnya.my/jabatan-perumahan-negara-tidak-terlibat-dalam-permohonan-sumbangan-oleh-majlis-kebangsaan-kesatuan-pekerja-pekerja-kerajaan-malaysia
"Dakwaan Anggota Polis Meninggal Dunia Selepas Menerima Vaksin Ke-2 Di Hospital Gerik, Perak Adalah Tidak Benar",4/4/2021,SEBENARNYA: Menurut kenyataan...,Fake,https://sebenarnya.my/dakwaan-anggota-polis-meninggal-dunia-selepas-menerima-vaksin-ke-2-di-hospital-gerik-perak-adalah-tidak-benar
